customer_id,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_calls,number_of_logins,usage_hours,churn
CUST-04247,19,849.8,16290.7,Month-to-Month,Fiber Optic,Bank Transfer,5,10.0,61.4,1
CUST-04248,14,773.28,10902.26,Two Year,Fiber Optic,Bank Transfer,3,37.0,91.7,0
CUST-04249,66,709.92,47009.72,One Year,Fiber Optic,Credit Card,4,26.0,68.1,0
CUST-04250,27,922.73,25293.37,One Year,Fiber Optic,Electronic Check,2,17.0,63.5,0
CUST-04251,30,315.14,9884.13,Month-to-Month,No,Electronic Check,1,25.0,70.4,0
CUST-04252,28,543.89,15286.14,Month-to-Month,Fiber Optic,Electronic Check,4,0.0,28.4,1
CUST-04253,71,999.65,71286.01,Month-to-Month,No,Bank Transfer,2,44.0,23.9,0
CUST-04254,24,1118.98,27139.16,One Year,DSL,Bank Transfer,8,40.0,52.1,1
CUST-04255,24,694.5,17002.4,One Year,Fiber Optic,Electronic Check,9,9.0,14.0,1
CUST-04256,23,373.34,8922.35,Month-to-Month,No,Mailed Check,2,5.0,102.0,0
CUST-04257,23,1018.86,23913.51,Month-to-Month,No,Electronic Check,0,21.0,30.6,0
CUST-04258,6,1096.65,,Month-to-Month,Fiber Optic,Bank Transfer,9,23.0,13.5,1
CUST-04259,44,672.29,29730.64,Month-to-Month,Fiber Optic,Bank Transfer,3,39.0,167.4,1
CUST-04260,1,519.02,809.63,Two Year,Fiber Optic,Electronic Check,2,42.0,117.5,0
CUST-04261,16,339.57,5647.83,Two Year,DSL,Electronic Check,9,3.0,179.7,0
CUST-04262,14,831.97,11884.46,One Year,No,Bank Transfer,9,12.0,196.7,1
CUST-04263,21,1118.88,23531.12,Month-to-Month,DSL,Credit Card,6,29.0,118.7,1
CUST-04264,55,910.1,50129.62,Month-to-Month,DSL,Credit Card,1,19.0,159.2,0
CUST-04265,43,585.52,25645.05,Two Year,Fiber Optic,Bank Transfer,7,50.0,31.9,0
CUST-04266,72,878.6,63293.35,Two Year,Fiber Optic,Bank Transfer,8,33.0,139.7,0
CUST-04267,25,1048.86,26516.57,Month-to-Month,DSL,Credit Card,4,16.0,109.9,1
CUST-04268,67,728.25,49170.04,One Year,DSL,Credit Card,6,34.0,135.3,0
CUST-04269,3,1037.77,3119.24,Month-to-Month,No,Credit Card,5,21.0,20.9,1
CUST-04270,36,652.72,23609.29,Month-to-Month,Fiber Optic,Mailed Check,7,23.0,187.2,1
CUST-04271,58,613.66,35780.82,Two Year,No,Mailed Check,5,36.0,83.5,0
CUST-04272,38,824.69,31591.63,Two Year,DSL,Electronic Check,10,22.0,155.2,0
CUST-04273,68,718.22,49009.76,Two Year,Fiber Optic,Electronic Check,0,35.0,198.1,0
CUST-04274,22,1179.4,26271.3,Month-to-Month,DSL,Mailed Check,0,21.0,174.7,1
CUST-04275,2,764.75,1642.7,Month-to-Month,Fiber Optic,Credit Card,1,30.0,62.3,1
CUST-04276,56,646.65,36225.14,Two Year,DSL,Mailed Check,1,24.0,80.4,0
CUST-04277,4,655.44,2622.55,One Year,DSL,Bank Transfer,5,29.0,129.7,0
CUST-04278,55,793.15,43796.01,Month-to-Month,Fiber Optic,Credit Card,0,17.0,107.6,0
CUST-04279,53,619.42,33010.09,Month-to-Month,Fiber Optic,Mailed Check,2,6.0,82.1,0
CUST-04280,61,950.62,58462.12,Month-to-Month,Fiber Optic,Mailed Check,5,13.0,130.7,1
CUST-04281,34,642.6,21870.79,One Year,Fiber Optic,Bank Transfer,9,18.0,181.9,0
CUST-04282,65,645.73,42237.48,Two Year,Fiber Optic,Mailed Check,8,16.0,61.9,0
CUST-04283,12,855.28,10552.27,Month-to-Month,Fiber Optic,Mailed Check,2,21.0,25.7,1
CUST-04284,31,354.76,11347.2,Month-to-Month,Fiber Optic,Credit Card,0,24.0,135.1,0
CUST-04285,8,889.82,7437.93,Month-to-Month,Fiber Optic,Mailed Check,8,12.0,117.9,1
CUST-04286,55,754.47,,One Year,Fiber Optic,Mailed Check,8,19.0,181.1,0
CUST-04287,52,707.72,37117.37,Month-to-Month,DSL,Credit Card,10,14.0,148.5,0
CUST-04288,58,947.33,55106.33,Month-to-Month,Fiber Optic,Bank Transfer,4,29.0,79.4,0
CUST-04289,55,982.43,54420.08,One Year,Fiber Optic,Credit Card,0,24.0,126.7,0
CUST-04290,22,1061.63,23450.04,Month-to-Month,No,Mailed Check,10,32.0,172.5,1
CUST-04291,4,637.32,2907.38,One Year,Fiber Optic,Credit Card,3,22.0,69.5,0
CUST-04292,67,594.33,40132.86,One Year,Fiber Optic,Credit Card,4,50.0,2.8,0
CUST-04293,35,942.91,33328.0,Month-to-Month,Fiber Optic,Electronic Check,4,24.0,125.3,1
CUST-04294,6,823.62,5029.69,One Year,No,Electronic Check,10,31.0,5.2,1
CUST-04295,67,868.62,58532.13,One Year,Fiber Optic,Bank Transfer,3,22.0,187.5,0
CUST-04296,72,799.97,57966.33,One Year,DSL,Bank Transfer,6,37.0,33.6,0
CUST-04297,32,995.42,32098.15,One Year,Fiber Optic,Electronic Check,5,28.0,74.9,1
CUST-04298,56,471.04,26548.42,Month-to-Month,Fiber Optic,Bank Transfer,10,4.0,189.3,0
CUST-04299,2,800.14,1683.56,Month-to-Month,DSL,Electronic Check,10,37.0,16.0,1
CUST-04300,6,442.29,2798.72,Month-to-Month,DSL,Credit Card,6,38.0,0.9,1
CUST-04301,20,666.53,13712.51,Month-to-Month,Fiber Optic,Bank Transfer,1,20.0,20.7,1
CUST-04302,47,897.59,42391.43,Month-to-Month,Fiber Optic,Credit Card,3,25.0,197.2,0
CUST-04303,9,743.76,,Month-to-Month,Fiber Optic,Electronic Check,7,0.0,194.3,1
CUST-04304,2,641.63,,One Year,DSL,Credit Card,8,44.0,76.9,1
CUST-04305,48,1096.47,52967.65,Month-to-Month,DSL,Mailed Check,8,39.0,,0
CUST-04306,56,995.54,56087.01,Two Year,Fiber Optic,Electronic Check,5,49.0,147.2,0
CUST-04307,53,773.66,41309.38,One Year,DSL,Mailed Check,7,30.0,20.0,0
CUST-04308,58,1155.05,67252.11,Month-to-Month,Fiber Optic,Mailed Check,3,11.0,47.0,0
CUST-04309,58,681.93,39650.85,One Year,Fiber Optic,Bank Transfer,6,14.0,177.8,0
CUST-04310,43,1009.27,43820.01,Month-to-Month,DSL,Credit Card,5,47.0,33.1,0
CUST-04311,37,451.14,17174.31,Two Year,Fiber Optic,Mailed Check,7,2.0,104.2,0
CUST-04312,62,557.21,34780.26,Two Year,DSL,Bank Transfer,9,34.0,48.8,0
CUST-04313,25,604.28,15573.62,One Year,Fiber Optic,Electronic Check,9,3.0,111.5,0
CUST-04314,7,395.24,3265.68,One Year,Fiber Optic,Credit Card,8,37.0,39.3,0
CUST-04315,54,751.62,40830.58,Two Year,Fiber Optic,Mailed Check,8,29.0,43.1,0
CUST-04316,20,473.03,9822.78,One Year,No,Credit Card,1,24.0,9.4,0
CUST-04317,71,870.77,62146.57,Two Year,DSL,Mailed Check,2,35.0,198.0,0
CUST-04318,30,471.08,14251.03,Month-to-Month,Fiber Optic,Mailed Check,9,18.0,,1
CUST-04319,62,411.16,25515.46,Two Year,DSL,Credit Card,5,29.0,83.1,0
CUST-04320,3,1172.18,3743.22,One Year,No,Electronic Check,4,40.0,83.5,1
CUST-04321,48,892.42,43229.76,Month-to-Month,DSL,Bank Transfer,7,23.0,60.7,1
CUST-04322,32,1142.81,36732.49,Two Year,Fiber Optic,Mailed Check,0,1.0,158.8,0
CUST-04323,33,740.9,24841.92,One Year,DSL,Mailed Check,1,50.0,67.5,0
CUST-04324,19,330.06,6598.54,Two Year,Fiber Optic,Bank Transfer,1,27.0,125.1,0
CUST-04325,70,816.93,57532.87,Month-to-Month,DSL,Credit Card,6,21.0,108.6,0
CUST-04326,28,802.5,22612.87,One Year,DSL,Mailed Check,0,3.0,172.8,0
CUST-04327,62,313.48,19670.78,One Year,DSL,Bank Transfer,0,4.0,163.9,0
CUST-04328,31,1075.12,33419.57,Month-to-Month,DSL,Electronic Check,7,12.0,43.6,1
CUST-04329,3,857.97,2697.2,One Year,Fiber Optic,Electronic Check,8,47.0,150.0,0
CUST-04330,64,970.22,62139.01,One Year,Fiber Optic,Bank Transfer,2,36.0,158.5,0
CUST-04331,13,744.53,9742.28,Month-to-Month,DSL,Bank Transfer,7,21.0,183.8,0
CUST-04332,19,856.56,16379.9,One Year,No,Electronic Check,1,38.0,,1
CUST-04333,62,531.72,33256.76,Month-to-Month,Fiber Optic,Credit Card,4,19.0,,0
CUST-04334,65,1176.38,76685.31,One Year,DSL,Mailed Check,4,45.0,90.0,0
CUST-04335,66,660.65,43736.37,Two Year,Fiber Optic,Mailed Check,3,,58.6,0
CUST-04336,31,446.09,14259.35,Month-to-Month,Fiber Optic,Mailed Check,9,36.0,172.9,1
CUST-04337,55,350.32,,Month-to-Month,Fiber Optic,Mailed Check,0,22.0,183.1,0
CUST-04338,23,872.55,20530.2,Month-to-Month,No,Bank Transfer,6,34.0,19.5,1
CUST-04339,54,1185.04,64309.64,Month-to-Month,Fiber Optic,Electronic Check,3,,110.9,0
CUST-04340,36,1106.22,39831.81,Two Year,No,Electronic Check,5,48.0,25.8,0
CUST-04341,3,931.89,3252.41,Month-to-Month,Fiber Optic,Credit Card,2,14.0,50.3,1
CUST-04342,30,1191.54,36174.93,Month-to-Month,No,Bank Transfer,8,27.0,76.6,1
CUST-04343,34,950.55,32636.34,Month-to-Month,Fiber Optic,Mailed Check,0,35.0,62.2,0
CUST-04344,18,605.33,11163.33,One Year,Fiber Optic,Credit Card,0,33.0,143.2,0
CUST-04345,27,841.1,22936.16,One Year,Fiber Optic,Credit Card,3,28.0,15.8,0
CUST-04346,36,371.79,13625.53,Month-to-Month,Fiber Optic,Bank Transfer,9,44.0,122.8,0
CUST-04347,3,499.51,1883.14,Month-to-Month,DSL,Bank Transfer,0,49.0,116.3,0
CUST-04348,11,675.79,7690.26,Month-to-Month,DSL,Credit Card,1,38.0,,1
CUST-04349,55,481.64,26578.21,Month-to-Month,DSL,Credit Card,5,9.0,19.3,0
CUST-04350,25,1158.15,28982.84,Month-to-Month,DSL,Mailed Check,0,39.0,66.5,0
CUST-04351,44,1196.04,,One Year,No,Bank Transfer,5,25.0,139.4,1
CUST-04352,41,633.84,26113.16,Month-to-Month,Fiber Optic,Electronic Check,3,27.0,142.3,0
CUST-04353,40,938.31,37716.27,Month-to-Month,DSL,Bank Transfer,7,48.0,89.9,1
CUST-04354,30,666.99,20455.91,One Year,Fiber Optic,Electronic Check,0,26.0,92.4,0
CUST-04355,35,425.56,15014.14,One Year,DSL,Electronic Check,1,,,0
CUST-04356,60,603.23,36353.6,Month-to-Month,Fiber Optic,Bank Transfer,1,33.0,65.2,0
CUST-04357,70,510.03,35813.61,Month-to-Month,No,Mailed Check,8,4.0,30.0,1
CUST-04358,18,595.27,10987.73,One Year,DSL,Electronic Check,8,35.0,190.6,1
CUST-04359,48,493.52,23997.5,Month-to-Month,Fiber Optic,Credit Card,1,25.0,161.9,1
CUST-04360,70,401.11,28343.76,One Year,No,Credit Card,4,27.0,47.4,0
CUST-04361,0,495.69,475.93,One Year,Fiber Optic,Electronic Check,7,15.0,171.5,0
CUST-04362,57,1115.18,64062.95,Two Year,No,Bank Transfer,0,9.0,50.5,0
CUST-04363,36,376.7,13979.9,Month-to-Month,DSL,Mailed Check,1,37.0,165.5,0
CUST-04364,70,592.28,41862.25,Month-to-Month,DSL,Credit Card,7,12.0,125.7,0
CUST-04365,42,775.6,32758.23,Two Year,Fiber Optic,Bank Transfer,6,4.0,96.5,0
CUST-04366,61,619.06,38052.55,Month-to-Month,DSL,Mailed Check,7,25.0,185.6,0
CUST-04367,12,765.85,9365.94,Month-to-Month,Fiber Optic,Credit Card,5,36.0,161.9,1
CUST-04368,10,339.08,3782.98,One Year,Fiber Optic,Bank Transfer,9,10.0,26.0,1
CUST-04369,67,883.71,59294.49,Month-to-Month,DSL,Electronic Check,1,18.0,141.1,0
CUST-04370,38,807.13,30779.28,One Year,Fiber Optic,Mailed Check,1,21.0,157.9,0
CUST-04371,40,912.87,36534.15,Two Year,Fiber Optic,Credit Card,6,47.0,108.2,0
CUST-04372,12,810.53,10030.83,One Year,No,Bank Transfer,9,7.0,55.2,1
CUST-04373,16,694.11,11450.03,Month-to-Month,DSL,Electronic Check,0,46.0,46.9,1
CUST-04374,59,615.13,36294.35,Two Year,Fiber Optic,Credit Card,7,7.0,,0
CUST-04375,22,503.79,11338.77,One Year,DSL,Mailed Check,10,29.0,87.4,1
CUST-04376,42,750.06,31690.96,Month-to-Month,No,Electronic Check,6,43.0,103.8,1
CUST-04377,23,323.45,7835.54,One Year,Fiber Optic,Credit Card,9,46.0,119.6,0
CUST-04378,19,595.42,11332.43,Month-to-Month,DSL,Credit Card,2,27.0,20.1,0
CUST-04379,12,910.09,10945.36,Month-to-Month,Fiber Optic,Bank Transfer,8,25.0,16.3,1
CUST-04380,67,397.85,26966.05,One Year,Fiber Optic,Bank Transfer,5,39.0,39.6,0
CUST-04381,68,356.6,24544.62,Month-to-Month,Fiber Optic,Electronic Check,3,46.0,13.1,0
CUST-04382,8,886.96,7511.23,Month-to-Month,DSL,Bank Transfer,2,0.0,179.7,1
CUST-04383,25,658.0,16746.13,One Year,Fiber Optic,Credit Card,9,13.0,29.6,0
CUST-04384,41,1021.64,42361.93,Month-to-Month,Fiber Optic,Electronic Check,7,14.0,45.3,1
CUST-04385,27,1143.58,31033.85,Month-to-Month,DSL,Credit Card,8,42.0,107.5,1
CUST-04386,52,1161.34,60588.64,Month-to-Month,DSL,Electronic Check,7,0.0,179.2,1
CUST-04387,18,683.03,12783.38,One Year,No,Mailed Check,2,6.0,9.8,0
CUST-04388,4,537.89,2205.32,Two Year,Fiber Optic,Electronic Check,2,0.0,,0
CUST-04389,24,847.75,20743.95,Month-to-Month,Fiber Optic,Mailed Check,7,48.0,143.5,0
CUST-04390,43,865.37,37216.69,One Year,No,Bank Transfer,2,1.0,103.8,0
CUST-04391,13,860.11,11424.69,Month-to-Month,DSL,Credit Card,7,13.0,118.9,1
CUST-04392,59,589.6,34863.1,Month-to-Month,Fiber Optic,Electronic Check,9,26.0,3.4,1
CUST-04393,0,357.38,299.43,Month-to-Month,Fiber Optic,Credit Card,8,17.0,173.4,1
CUST-04394,4,489.0,2355.08,Month-to-Month,DSL,Credit Card,5,4.0,115.7,0
CUST-04395,37,438.98,16258.78,Month-to-Month,No,Electronic Check,9,21.0,166.9,0
CUST-04396,37,411.51,15307.76,One Year,Fiber Optic,Credit Card,6,40.0,192.7,0
CUST-04397,21,1133.65,23977.96,One Year,DSL,Credit Card,5,14.0,146.4,1
CUST-04398,18,312.46,5752.18,Two Year,No,Electronic Check,10,26.0,6.2,0
CUST-04399,5,841.67,4399.96,Two Year,No,Electronic Check,3,23.0,142.3,0
CUST-04400,48,1152.73,55806.97,Month-to-Month,Fiber Optic,Bank Transfer,2,12.0,112.7,0
CUST-04401,27,624.05,16899.95,Month-to-Month,DSL,Mailed Check,1,0.0,20.7,1
CUST-04402,8,774.39,6406.76,Month-to-Month,DSL,Mailed Check,6,42.0,54.1,1
CUST-04403,29,926.21,27088.64,Month-to-Month,Fiber Optic,Mailed Check,5,50.0,33.8,0
CUST-04404,68,585.45,39950.77,Two Year,No,Mailed Check,8,25.0,185.0,0
CUST-04405,19,729.89,14007.16,Month-to-Month,DSL,Credit Card,1,42.0,159.1,0
CUST-04406,65,1035.39,67657.73,Month-to-Month,Fiber Optic,Electronic Check,3,17.0,140.2,0
CUST-04407,18,970.82,17783.68,Month-to-Month,DSL,Electronic Check,1,48.0,152.7,1
CUST-04408,13,1027.6,13765.22,Two Year,Fiber Optic,Credit Card,3,28.0,120.2,0
CUST-04409,19,1188.61,22786.13,Month-to-Month,Fiber Optic,Credit Card,10,40.0,171.1,1
CUST-04410,23,633.29,14869.03,One Year,DSL,Credit Card,9,34.0,,0
CUST-04411,8,972.38,8225.83,Month-to-Month,Fiber Optic,Credit Card,5,,50.1,1
CUST-04412,42,842.51,35811.08,Month-to-Month,Fiber Optic,Electronic Check,1,28.0,118.3,0
CUST-04413,24,899.94,22058.57,Month-to-Month,Fiber Optic,Credit Card,10,43.0,162.0,0
CUST-04414,52,965.89,,One Year,No,Mailed Check,1,47.0,167.2,0
CUST-04415,35,974.76,34609.31,One Year,DSL,Mailed Check,1,38.0,195.3,0
CUST-04416,32,1097.17,35517.63,Month-to-Month,DSL,Mailed Check,4,18.0,152.5,0
CUST-04417,34,614.39,21286.66,Month-to-Month,Fiber Optic,Credit Card,10,4.0,46.5,1
CUST-04418,11,888.13,10103.22,Month-to-Month,Fiber Optic,Bank Transfer,8,20.0,46.1,1
CUST-04419,52,552.26,29209.15,Month-to-Month,DSL,Electronic Check,3,35.0,89.1,0
CUST-04420,7,835.11,6066.55,Month-to-Month,No,Electronic Check,5,43.0,130.0,1
CUST-04421,52,976.06,51125.89,Month-to-Month,DSL,Bank Transfer,0,39.0,102.6,1
CUST-04422,72,1011.9,73206.21,One Year,DSL,Credit Card,2,32.0,13.5,0
CUST-04423,55,678.11,37662.09,One Year,Fiber Optic,Bank Transfer,7,27.0,96.4,0
CUST-04424,33,757.85,25384.78,One Year,No,Credit Card,4,49.0,163.4,0
CUST-04425,22,600.46,13305.5,One Year,Fiber Optic,Electronic Check,10,12.0,48.1,1
CUST-04426,63,452.13,28658.72,Two Year,DSL,Mailed Check,4,40.0,127.0,0
CUST-04427,18,534.47,9816.59,Two Year,DSL,Bank Transfer,9,28.0,53.9,0
CUST-04428,35,1120.92,39606.2,Month-to-Month,DSL,Credit Card,7,26.0,111.1,1
CUST-04429,56,578.07,32730.04,Month-to-Month,Fiber Optic,Mailed Check,5,20.0,140.2,0
CUST-04430,67,1177.28,79294.44,Month-to-Month,Fiber Optic,Bank Transfer,9,,41.4,1
CUST-04431,67,517.33,35055.37,Two Year,DSL,Electronic Check,9,50.0,147.9,0
CUST-04432,6,950.76,6002.58,Month-to-Month,Fiber Optic,Bank Transfer,3,20.0,135.3,1
CUST-04433,65,816.51,53143.12,Month-to-Month,Fiber Optic,Credit Card,3,5.0,62.6,0
CUST-04434,8,927.18,7735.17,Month-to-Month,DSL,Credit Card,7,6.0,179.0,1
CUST-04435,42,879.56,37385.05,One Year,DSL,Mailed Check,0,9.0,156.1,0
CUST-04436,67,936.07,63038.28,One Year,Fiber Optic,Mailed Check,7,,104.2,1
CUST-04437,47,1114.99,52852.34,One Year,DSL,Credit Card,4,0.0,16.5,1
CUST-04438,69,807.12,56190.81,One Year,DSL,Bank Transfer,8,14.0,88.1,0
CUST-04439,25,361.06,9206.1,Two Year,DSL,Mailed Check,1,35.0,66.0,0
CUST-04440,22,543.74,12323.92,Month-to-Month,Fiber Optic,Mailed Check,6,,,0
CUST-04441,23,937.4,21830.18,Two Year,Fiber Optic,Bank Transfer,5,34.0,128.7,0
CUST-04442,25,744.67,18844.24,One Year,Fiber Optic,Bank Transfer,0,34.0,184.3,0
CUST-04443,49,793.7,39011.23,Month-to-Month,Fiber Optic,Bank Transfer,5,3.0,29.3,1
CUST-04444,33,836.92,27741.32,Two Year,Fiber Optic,Electronic Check,7,47.0,148.3,0
CUST-04445,53,644.37,34244.1,Two Year,DSL,Electronic Check,4,15.0,124.3,0
CUST-04446,30,996.51,30211.04,One Year,Fiber Optic,Electronic Check,6,4.0,133.4,0
CUST-04447,22,951.18,20996.99,Two Year,No,Electronic Check,3,41.0,169.0,0
CUST-04448,13,942.87,12473.0,Month-to-Month,Fiber Optic,Mailed Check,6,23.0,75.1,1
CUST-04449,40,943.78,38012.87,Month-to-Month,DSL,Mailed Check,2,17.0,115.9,1
CUST-04450,65,1101.32,71804.92,Month-to-Month,Fiber Optic,Mailed Check,3,20.0,55.4,1
CUST-04451,62,835.85,52250.16,Two Year,DSL,Credit Card,0,29.0,,0
CUST-04452,18,1170.36,21288.06,One Year,DSL,Electronic Check,1,,102.7,0
CUST-04453,34,407.27,13888.6,Two Year,No,Credit Card,1,0.0,1.5,0
CUST-04454,51,868.76,44802.86,One Year,DSL,Electronic Check,2,6.0,49.6,0
CUST-04455,44,945.23,42012.61,One Year,DSL,Bank Transfer,7,48.0,30.3,0
CUST-04456,4,729.5,3248.02,Month-to-Month,Fiber Optic,Credit Card,2,25.0,24.0,1
CUST-04457,43,559.39,24431.93,Month-to-Month,Fiber Optic,Credit Card,3,50.0,76.9,0
CUST-04458,2,795.03,1654.16,Month-to-Month,Fiber Optic,Bank Transfer,1,33.0,20.9,1
CUST-04459,8,628.27,5409.12,One Year,DSL,Electronic Check,4,37.0,30.9,0
CUST-04460,47,1118.21,52659.74,Month-to-Month,Fiber Optic,Mailed Check,2,16.0,133.7,0
CUST-04461,7,621.11,4592.26,Two Year,DSL,Mailed Check,3,42.0,130.3,0
CUST-04462,24,458.14,11084.35,One Year,No,Credit Card,0,33.0,189.0,0
CUST-04463,42,818.75,34764.39,Month-to-Month,DSL,Mailed Check,5,38.0,184.1,0
CUST-04464,47,656.39,30973.3,Two Year,DSL,Credit Card,2,13.0,174.8,0
CUST-04465,32,386.31,12488.52,One Year,Fiber Optic,Credit Card,7,29.0,138.2,0
CUST-04466,6,808.36,4904.77,One Year,DSL,Electronic Check,10,18.0,53.3,1
CUST-04467,58,784.06,45835.78,Month-to-Month,Fiber Optic,Credit Card,5,46.0,35.6,0
CUST-04468,69,455.88,31603.64,Month-to-Month,DSL,Bank Transfer,5,46.0,189.9,0
CUST-04469,64,837.87,53882.82,Month-to-Month,Fiber Optic,Bank Transfer,9,18.0,191.9,0
CUST-04470,54,810.62,43939.6,Month-to-Month,DSL,Mailed Check,3,1.0,100.9,0
CUST-04471,29,996.25,29278.6,One Year,Fiber Optic,Mailed Check,1,12.0,109.7,0
CUST-04472,63,625.41,39514.07,Two Year,DSL,Bank Transfer,7,,1.1,0
CUST-04473,35,523.88,18806.22,Two Year,DSL,Electronic Check,7,0.0,29.7,0
CUST-04474,9,1156.1,10565.57,Month-to-Month,DSL,Bank Transfer,5,47.0,109.2,1
CUST-04475,62,805.1,49968.13,Two Year,Fiber Optic,Bank Transfer,4,23.0,36.4,0
CUST-04476,23,324.43,7582.04,Month-to-Month,Fiber Optic,Electronic Check,0,7.0,,0
CUST-04477,68,1038.64,70664.49,Month-to-Month,DSL,Electronic Check,6,31.0,159.0,0
CUST-04478,26,477.08,12638.45,One Year,DSL,Bank Transfer,6,20.0,160.2,0
CUST-04479,63,1007.43,63593.22,Two Year,DSL,Bank Transfer,5,8.0,172.3,0
CUST-04480,39,934.65,36894.37,Two Year,DSL,Mailed Check,3,23.0,47.1,0
CUST-04481,34,1171.93,40104.18,One Year,Fiber Optic,Credit Card,1,30.0,86.4,0
CUST-04482,21,1169.02,24666.1,Month-to-Month,DSL,Bank Transfer,6,,125.4,0
CUST-04483,61,546.97,33590.81,Month-to-Month,No,Bank Transfer,6,11.0,116.2,0
CUST-04484,4,989.8,4057.2,Month-to-Month,Fiber Optic,Electronic Check,1,31.0,199.8,0
CUST-04485,34,585.17,19985.14,One Year,DSL,Bank Transfer,1,40.0,55.3,0
CUST-04486,26,866.28,22673.61,Month-to-Month,DSL,Credit Card,5,31.0,14.3,0
CUST-04487,39,837.97,32734.98,Month-to-Month,DSL,Electronic Check,0,48.0,77.6,0
CUST-04488,18,349.09,6377.94,Month-to-Month,DSL,Bank Transfer,2,47.0,103.6,0
CUST-04489,48,304.66,15092.7,One Year,Fiber Optic,Electronic Check,7,25.0,77.4,0
CUST-04490,28,351.99,10189.12,One Year,DSL,Electronic Check,3,20.0,63.9,0
CUST-04491,13,415.15,5857.5,Month-to-Month,DSL,Electronic Check,5,23.0,51.5,1
CUST-04492,14,531.89,,Month-to-Month,DSL,Credit Card,7,24.0,85.5,1
CUST-04493,50,1116.26,56241.51,One Year,Fiber Optic,Credit Card,1,8.0,137.8,0
CUST-04494,19,766.77,14749.77,One Year,DSL,Electronic Check,2,49.0,29.8,0
CUST-04495,22,1017.2,22450.5,Month-to-Month,No,Bank Transfer,3,28.0,173.1,1
CUST-04496,45,1054.48,47853.95,Month-to-Month,DSL,Bank Transfer,4,6.0,128.2,1
CUST-04497,24,961.45,23104.63,Two Year,DSL,Bank Transfer,6,46.0,21.5,1
CUST-04498,28,652.25,,One Year,Fiber Optic,Bank Transfer,0,48.0,4.7,1
CUST-04499,17,1077.47,18726.65,Month-to-Month,Fiber Optic,Credit Card,5,28.0,10.3,1
CUST-04500,25,967.84,24504.59,One Year,Fiber Optic,Electronic Check,7,48.0,18.1,0
CUST-04501,50,968.84,48701.03,One Year,Fiber Optic,Electronic Check,9,49.0,128.7,0
CUST-04502,38,1111.42,42410.78,Month-to-Month,DSL,Electronic Check,5,48.0,188.2,1
CUST-04503,72,838.8,60431.13,Month-to-Month,DSL,Credit Card,6,49.0,26.7,0
CUST-04504,56,775.72,43935.81,Two Year,DSL,Electronic Check,8,3.0,56.9,0
CUST-04505,1,1101.15,1188.54,Month-to-Month,Fiber Optic,Electronic Check,7,1.0,173.2,1
CUST-04506,27,709.02,19271.19,Month-to-Month,Fiber Optic,Bank Transfer,5,29.0,101.1,1
CUST-04507,21,1030.41,21756.57,One Year,Fiber Optic,Mailed Check,6,38.0,85.4,0
CUST-04508,42,348.46,15089.29,Month-to-Month,No,Bank Transfer,10,42.0,94.6,1
CUST-04509,19,301.16,6103.88,One Year,Fiber Optic,Mailed Check,8,32.0,20.2,1
CUST-04510,70,775.46,54510.86,Month-to-Month,No,Electronic Check,2,15.0,43.9,0
CUST-04511,21,366.25,8168.96,Month-to-Month,Fiber Optic,Bank Transfer,4,47.0,192.4,0
CUST-04512,38,1178.89,44824.21,Month-to-Month,Fiber Optic,Electronic Check,8,30.0,128.7,1
CUST-04513,8,304.95,2886.44,Two Year,Fiber Optic,Mailed Check,5,34.0,57.3,1
CUST-04514,66,946.33,62487.99,One Year,DSL,Credit Card,4,13.0,189.4,0
CUST-04515,66,519.05,34452.87,One Year,DSL,Electronic Check,6,38.0,79.5,0
CUST-04516,57,1170.8,66762.6,Month-to-Month,Fiber Optic,Electronic Check,4,6.0,28.2,1
CUST-04517,25,643.39,16584.23,One Year,DSL,Credit Card,7,44.0,193.1,1
CUST-04518,4,324.56,1755.43,Month-to-Month,DSL,Mailed Check,8,43.0,133.2,1
CUST-04519,51,324.24,16828.64,One Year,Fiber Optic,Mailed Check,9,34.0,150.6,0
CUST-04520,31,798.04,24848.16,Month-to-Month,Fiber Optic,Bank Transfer,10,50.0,4.5,1
CUST-04521,72,1188.04,85677.27,One Year,DSL,Electronic Check,7,46.0,56.6,1
CUST-04522,50,1181.8,59314.77,Month-to-Month,DSL,Electronic Check,8,3.0,189.1,1
CUST-04523,39,603.55,23699.84,Month-to-Month,No,Credit Card,8,11.0,31.1,0
CUST-04524,72,734.43,52889.62,One Year,No,Credit Card,3,6.0,174.7,0
CUST-04525,58,390.41,22971.91,Month-to-Month,Fiber Optic,Credit Card,10,16.0,154.1,0
CUST-04526,33,769.96,25715.39,Month-to-Month,DSL,Electronic Check,5,30.0,75.7,0
CUST-04527,1,839.73,1291.89,Two Year,DSL,Bank Transfer,9,7.0,177.3,0
CUST-04528,6,525.96,3394.19,Month-to-Month,DSL,Credit Card,2,4.0,184.5,0
CUST-04529,32,850.9,27401.15,One Year,Fiber Optic,Credit Card,3,32.0,173.4,1
CUST-04530,41,1109.72,45754.28,One Year,Fiber Optic,Mailed Check,6,32.0,81.5,0
CUST-04531,2,300.86,699.07,One Year,Fiber Optic,Mailed Check,6,18.0,,0
CUST-04532,9,506.04,4867.13,Month-to-Month,DSL,Electronic Check,4,36.0,61.2,1
